year,hs6,description_pt,partner_code,partner,value,share_pct,basis
2003,040120,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%",528,Países Baixos,1079002,70.189,mirror
2003,040120,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%",276,Alemanha,256000,16.653,mirror
2003,040120,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%",620,Portugal,190275,12.377,mirror
2003,040120,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%",76,Brasil,11113,0.723,mirror
2003,040120,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%",710,África do Sul,890,0.058,mirror
2003,040221,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",56,Bélgica,4705762,73.656,mirror
2003,040221,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",528,Países Baixos,652604,10.215,mirror
2003,040221,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",276,Alemanha,621000,9.72,mirror
2003,040221,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",32,Argentina,233630,3.657,mirror
2003,040221,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",826,Reino Unido,99074,1.551,mirror
2003,040221,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",620,Portugal,44266,0.693,mirror
2003,040221,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",858,Uruguai,30888,0.483,mirror
2003,040221,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",76,Brasil,1641,0.026,mirror
2003,100590,"Cereals; maize (corn), other than seed",842,EUA,1122552,46.758,mirror
2003,100590,"Cereals; maize (corn), other than seed",710,África do Sul,897837,37.398,mirror
2003,100590,"Cereals; maize (corn), other than seed",56,Bélgica,301097,12.542,mirror
2003,100590,"Cereals; maize (corn), other than seed",620,Portugal,73276,3.052,mirror
2003,100590,"Cereals; maize (corn), other than seed",76,Brasil,4195,0.175,mirror
2003,100590,"Cereals; maize (corn), other than seed",380,Itália,1823,0.076,mirror
2003,100630,Arroz,842,EUA,922284,30.354,mirror
2003,100630,Arroz,764,Tailândia,801107,26.365,mirror
2003,100630,Arroz,392,Japão,739814,24.348,mirror
2003,100630,Arroz,156,China,573895,18.888,mirror
2003,100630,Arroz,620,Portugal,1376,0.045,mirror
2003,150790,Óleo de soja,620,Portugal,3714868,77.288,mirror
2003,150790,Óleo de soja,56,Bélgica,1042921,21.698,mirror
2003,150790,Óleo de soja,76,Brasil,42126,0.876,mirror
2003,150790,Óleo de soja,724,Espanha,4119,0.086,mirror
2003,150790,Óleo de soja,380,Itália,2465,0.051,mirror
2003,170199,Açúcar de cana ou de beterraba,56,Bélgica,1031795,39.528,mirror
2003,170199,Açúcar de cana ou de beterraba,251,França,539898,20.684,mirror
2003,170199,Açúcar de cana ou de beterraba,528,Países Baixos,469377,17.982,mirror
2003,170199,Açúcar de cana ou de beterraba,724,Espanha,382890,14.669,mirror
2003,170199,Açúcar de cana ou de beterraba,76,Brasil,67846,2.599,mirror
2003,170199,Açúcar de cana ou de beterraba,826,Reino Unido,64168,2.458,mirror
2003,170199,Açúcar de cana ou de beterraba,276,Alemanha,52000,1.992,mirror
2003,170199,Açúcar de cana ou de beterraba,620,Portugal,2298,0.088,mirror
2003,210690,Food preparations; n.e.c. in item no. 2106.10,251,França,667799,32.784,mirror
2003,210690,Food preparations; n.e.c. in item no. 2106.10,76,Brasil,602151,29.561,mirror
2003,210690,Food preparations; n.e.c. in item no. 2106.10,380,Itália,267027,13.109,mirror
2003,210690,Food preparations; n.e.c. in item no. 2106.10,620,Portugal,198074,9.724,mirror
2003,210690,Food preparations; n.e.c. in item no. 2106.10,372,Irlanda,98057,4.814,mirror
2003,210690,Food preparations; n.e.c. in item no. 2106.10,470,Malta,89867,4.412,mirror
2003,210690,Food preparations; n.e.c. in item no. 2106.10,724,Espanha,51615,2.534,mirror
2003,210690,Food preparations; n.e.c. in item no. 2106.10,528,Países Baixos,46372,2.277,mirror
2003,220300,Cerveja,620,Portugal,7653278,97.877,mirror
2003,220300,Cerveja,528,Países Baixos,110841,1.418,mirror
2003,220300,Cerveja,276,Alemanha,40000,0.512,mirror
2003,220300,Cerveja,76,Brasil,11971,0.153,mirror
2003,220300,Cerveja,724,Espanha,3154,0.04,mirror
2003,252329,"Cement; portland, other than white, whether or not artificially coloured",792,Turquia,2941633,48.41,mirror
2003,252329,"Cement; portland, other than white, whether or not artificially coloured",620,Portugal,1836559,30.224,mirror
2003,252329,"Cement; portland, other than white, whether or not artificially coloured",642,Roménia,629357,10.357,mirror
2003,252329,"Cement; portland, other than white, whether or not artificially coloured",380,Itália,465038,7.653,mirror
2003,252329,"Cement; portland, other than white, whether or not artificially coloured",504,Marrocos,200019,3.292,mirror
2003,252329,"Cement; portland, other than white, whether or not artificially coloured",724,Espanha,3892,0.064,mirror
2003,271000,Combustíveis refinados,266,Gabão,2118011,51.454,mirror
2003,271000,Combustíveis refinados,120,Camarões,1898409,46.119,mirror
2003,271000,Combustíveis refinados,516,Namíbia,99900,2.427,mirror
2003,271019,Combustíveis refinados,528,Países Baixos,5138266,38.817,mirror
2003,271019,Combustíveis refinados,826,Reino Unido,3353405,25.333,mirror
2003,271019,Combustíveis refinados,56,Bélgica,2709198,20.467,mirror
2003,271019,Combustíveis refinados,620,Portugal,1240265,9.37,mirror
2003,271019,Combustíveis refinados,724,Espanha,761439,5.752,mirror
2003,271019,Combustíveis refinados,757,Suíça,15594,0.118,mirror
2003,271019,Combustíveis refinados,686,Senegal,9084,0.069,mirror
2003,271019,Combustíveis refinados,251,França,7923,0.06,mirror
2003,271113,Gás natural e outros gases de petróleo,251,França,728919,60.803,mirror
2003,271113,Gás natural e outros gases de petróleo,842,EUA,469901,39.197,mirror
2003,300490,Medicamentos,620,Portugal,1646966,95.549,mirror
2003,300490,Medicamentos,826,Reino Unido,43619,2.531,mirror
2003,300490,Medicamentos,251,França,21505,1.248,mirror
2003,300490,Medicamentos,528,Países Baixos,5655,0.328,mirror
2003,300490,Medicamentos,208,Dinamarca,2663,0.154,mirror
2003,300490,Medicamentos,710,África do Sul,1404,0.081,mirror
2003,300490,Medicamentos,56,Bélgica,1007,0.058,mirror
2003,300490,Medicamentos,156,China,846,0.049,mirror
2003,630900,"Clothing; worn, and other worn articles",528,Países Baixos,1342532,97.695,mirror
2003,630900,"Clothing; worn, and other worn articles",620,Portugal,19398,1.412,mirror
2003,630900,"Clothing; worn, and other worn articles",686,Senegal,9161,0.667,mirror
2003,630900,"Clothing; worn, and other worn articles",380,Itália,3110,0.226,mirror
2003,690890,690890,620,Portugal,2870686,75.331,mirror
2003,690890,690890,380,Itália,390861,10.257,mirror
2003,690890,690890,76,Brasil,312763,8.207,mirror
2003,690890,690890,724,Espanha,221918,5.823,mirror
2003,690890,690890,276,Alemanha,6000,0.157,mirror
2003,690890,690890,504,Marrocos,5088,0.134,mirror
2003,690890,690890,156,China,3422,0.09,mirror
2003,721420,"Iron or non-alloy steel; bars and rods, hot-rolled, hot-drawn or hot-extruded, containing indentations, ribs, grooves or other deformations produced during the rolling process or twisted after rolling",76,Brasil,2262031,59.521,mirror
2003,721420,"Iron or non-alloy steel; bars and rods, hot-rolled, hot-drawn or hot-extruded, containing indentations, ribs, grooves or other deformations produced during the rolling process or twisted after rolling",792,Turquia,1406733,37.015,mirror
2003,721420,"Iron or non-alloy steel; bars and rods, hot-rolled, hot-drawn or hot-extruded, containing indentations, ribs, grooves or other deformations produced during the rolling process or twisted after rolling",620,Portugal,131017,3.447,mirror
2003,721420,"Iron or non-alloy steel; bars and rods, hot-rolled, hot-drawn or hot-extruded, containing indentations, ribs, grooves or other deformations produced during the rolling process or twisted after rolling",724,Espanha,627,0.016,mirror
2003,721499,"Iron or non-alloy steel; bars and rods, hot-rolled, hot-drawn or hot-extruded, n.e.c. in heading no. 7214, other than of rectangular cross-section",620,Portugal,4172,100.0,mirror
2003,730890,"Iron or steel; structures and parts thereof, n.e.c. in heading 7308",620,Portugal,803740,86.08,mirror
