year,hs6,description_pt,value,share_pct,rank,basis
2021,150790,Óleo de soja,131517340,1.143,9,direct
2021,903180,"Instruments, appliances and machines; for measuring or checking n.e.c. in chapter 90",117108873,1.018,10,direct
2021,271012,Combustíveis refinados,361563553,3.826,1,mirror
2021,151190,Óleo de palma,219356129,2.321,2,mirror
2021,020714,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen",204124209,2.16,3,mirror
2021,100630,Arroz,188109937,1.99,4,mirror
2021,271019,Combustíveis refinados,152641781,1.615,5,mirror
2021,999999,Commodities not specified according to kind,135772985,1.437,6,mirror
2021,848180,"Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves",107216306,1.134,7,mirror
2021,300490,Medicamentos,97228861,1.029,8,mirror
2021,870323,Automóveis de passageiros,96894131,1.025,9,mirror
2021,843143,Boring or sinking machinery; parts for boring or sinking machinery of subheading 8430.41 or 8430.49,70596598,0.747,10,mirror
2022,271012,Combustíveis refinados,3725523158,20.926,1,direct
2022,100119,"Cereals; wheat and meslin, durum wheat, other than seed",385719471,2.167,2,direct
2022,100630,Arroz,349117094,1.961,3,direct
2022,020714,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen",345215364,1.939,4,direct
2022,151190,Óleo de palma,334601946,1.879,5,direct
2022,300220,300220,329820541,1.853,6,direct
2022,150790,Óleo de soja,227990572,1.281,7,direct
2022,490700,"Unused postage, revenue or similar stamps of current or new issue in the country in which they have, or will have, a recognised face value; stamp-impressed paper; cheque forms; banknotes, stock, share or bond certificates and the like of similar title",222580423,1.25,8,direct
2022,300490,Medicamentos,216117611,1.214,9,direct
2022,271019,Combustíveis refinados,185458120,1.042,10,direct
2022,271012,Combustíveis refinados,1121364074,7.638,1,mirror
2022,271019,Combustíveis refinados,445235135,3.033,2,mirror
2022,151190,Óleo de palma,395514987,2.694,3,mirror
2022,020714,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen",367756756,2.505,4,mirror
2022,100630,Arroz,258421657,1.76,5,mirror
2022,890520,Floating or submersible drilling or production platforms,246199514,1.677,6,mirror
2022,999999,Commodities not specified according to kind,229132658,1.561,7,mirror
2022,870323,Automóveis de passageiros,176348062,1.201,8,mirror
2022,870324,Automóveis de passageiros,170869649,1.164,9,mirror
2022,870421,Veículos de mercadorias,140338274,0.956,10,mirror
2023,271012,Combustíveis refinados,3174876936,20.388,1,direct
2023,100119,"Cereals; wheat and meslin, durum wheat, other than seed",376478854,2.418,2,direct
2023,020714,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen",255163959,1.639,3,direct
2023,100630,Arroz,213126142,1.369,4,direct
2023,300490,Medicamentos,173349537,1.113,5,direct
2023,271019,Combustíveis refinados,159002263,1.021,6,direct
2023,151190,Óleo de palma,150810075,0.968,7,direct
2023,848180,"Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves",148236687,0.952,8,direct
2023,870210,"Vehicles; public transport type (carries 10 or more persons, including driver), with only compression-ignition internal combustion piston engine (diesel or semi-diesel), new or used",140197722,0.9,9,direct
2023,870322,Automóveis de passageiros,128823529,0.827,10,direct
2023,271019,Combustíveis refinados,802023678,6.139,1,mirror
2023,271012,Combustíveis refinados,395674311,3.029,2,mirror
2023,890520,Floating or submersible drilling or production platforms,302784399,2.318,3,mirror
2023,020714,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen",180738254,1.384,4,mirror
2023,999999,Commodities not specified according to kind,161754821,1.238,5,mirror
2023,100630,Arroz,151329630,1.158,6,mirror
2023,848180,"Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves",138460002,1.06,7,mirror
2023,151190,Óleo de palma,127263224,0.974,8,mirror
2023,730890,"Iron or steel; structures and parts thereof, n.e.c. in heading 7308",115016307,0.88,9,mirror
2023,870324,Automóveis de passageiros,97097116,0.743,10,mirror
2024,271012,Combustíveis refinados,2708484061,18.053,1,direct
2024,100119,"Cereals; wheat and meslin, durum wheat, other than seed",423731456,2.824,2,direct
2024,848180,"Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves",285081853,1.9,3,direct
2024,100630,Arroz,273960027,1.826,4,direct
2024,020714,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen",249471653,1.663,5,direct
2024,830710,"Tubing; flexible, with or without fittings, of iron or steel",188369293,1.256,6,direct
2024,732690,Iron or steel; articles n.e.c. in heading 7326,186680178,1.244,7,direct
2024,490700,"Unused postage, revenue or similar stamps of current or new issue in the country in which they have, or will have, a recognised face value; stamp-impressed paper; cheque forms; banknotes, stock, share or bond certificates and the like of similar title",182191107,1.214,8,direct
2024,730890,"Iron or steel; structures and parts thereof, n.e.c. in heading 7308",164273884,1.095,9,direct
2024,170199,Açúcar de cana ou de beterraba,164129971,1.094,10,direct
2024,271019,Combustíveis refinados,872593830,7.243,1,mirror
2024,271012,Combustíveis refinados,261017080,2.167,2,mirror
2024,100630,Arroz,226615826,1.881,3,mirror
2024,848180,"Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves",220952092,1.834,4,mirror
2024,020714,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen",219464537,1.822,5,mirror
2024,843143,Boring or sinking machinery; parts for boring or sinking machinery of subheading 8430.41 or 8430.49,157272951,1.305,6,mirror
2024,151190,Óleo de palma,156580866,1.3,7,mirror
2024,732690,Iron or steel; articles n.e.c. in heading 7326,143682560,1.193,8,mirror
2024,999999,Commodities not specified according to kind,135907961,1.128,9,mirror
2024,170199,Açúcar de cana ou de beterraba,130137524,1.08,10,mirror
