year,hs6,description_pt,partner_code,partner,value,share_pct,basis
2006,999999,Commodities not specified according to kind,826,Reino Unido,1221,6.207,mirror
2006,999999,Commodities not specified according to kind,458,Malásia,653,3.32,mirror
2006,999999,Commodities not specified according to kind,288,Gana,421,2.14,mirror
2006,999999,Commodities not specified according to kind,586,Paquistão,117,0.595,mirror
2006,999999,Commodities not specified according to kind,208,Dinamarca,1,0.005,mirror
2007,030379,Peixe congelado,288,Gana,203308,73.499,mirror
2007,030379,Peixe congelado,120,Camarões,73306,26.501,mirror
2007,080131,"Cocos, castanhas de caju e nozes",699,Índia,71495662,99.812,mirror
2007,080131,"Cocos, castanhas de caju e nozes",156,China,134552,0.188,mirror
2007,080131,"Cocos, castanhas de caju e nozes",620,Portugal,85,0.0,mirror
2007,080132,"Cocos, castanhas de caju e nozes",528,Países Baixos,164703,47.563,mirror
2007,080132,"Cocos, castanhas de caju e nozes",620,Portugal,137596,39.735,mirror
2007,080132,"Cocos, castanhas de caju e nozes",842,EUA,23395,6.756,mirror
2007,080132,"Cocos, castanhas de caju e nozes",251,França,20588,5.945,mirror
2007,400122,"Rubber; technically specified natural rubber (TSNR), in primary forms or in plates, sheets or strip (excluding latex and smoked sheets)",404,Quénia,39387,100.0,mirror
2007,440399,Madeira em bruto,156,China,32386,79.512,mirror
2007,440399,Madeira em bruto,478,Mauritânia,8345,20.488,mirror
2007,440799,Madeira serrada,620,Portugal,191849,97.68,mirror
2007,440799,Madeira serrada,478,Mauritânia,4557,2.32,mirror
2007,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,50,Bangladesh,950077,52.401,mirror
2007,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,699,Índia,624560,34.447,mirror
2007,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,724,Espanha,199246,10.989,mirror
2007,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,344,Hong Kong (RAEHK),22481,1.24,mirror
2007,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,620,Portugal,16741,0.923,mirror
2007,999999,Commodities not specified according to kind,736,Sudan (...2011),45947,71.54,mirror
2007,999999,Commodities not specified according to kind,24,Angola,15260,23.76,mirror
2007,999999,Commodities not specified according to kind,458,Malásia,1989,3.097,mirror
2007,999999,Commodities not specified according to kind,384,Costa do Marfim,1029,1.602,mirror
2008,030379,Peixe congelado,768,Togo,6775098,99.652,mirror
2008,030379,Peixe congelado,710,África do Sul,23670,0.348,mirror
2008,080131,"Cocos, castanhas de caju e nozes",699,Índia,102688287,82.241,mirror
2008,080131,"Cocos, castanhas de caju e nozes",704,Vietname,22173118,17.758,mirror
2008,080131,"Cocos, castanhas de caju e nozes",620,Portugal,1262,0.001,mirror
2008,080132,"Cocos, castanhas de caju e nozes",704,Vietname,327941,47.305,mirror
2008,080132,"Cocos, castanhas de caju e nozes",528,Países Baixos,209235,30.182,mirror
2008,080132,"Cocos, castanhas de caju e nozes",710,África do Sul,77604,11.194,mirror
2008,080132,"Cocos, castanhas de caju e nozes",380,Itália,61976,8.94,mirror
2008,080132,"Cocos, castanhas de caju e nozes",804,Ucrânia,15990,2.307,mirror
2008,080132,"Cocos, castanhas de caju e nozes",620,Portugal,502,0.072,mirror
2008,440349,Madeira em bruto,132,Cabo Verde,178347,58.661,mirror
2008,440349,Madeira em bruto,156,China,103277,33.97,mirror
2008,440349,Madeira em bruto,100,Bulgária,22404,7.369,mirror
2008,440399,Madeira em bruto,156,China,1126144,76.265,mirror
2008,440399,Madeira em bruto,620,Portugal,339783,23.011,mirror
2008,440399,Madeira em bruto,478,Mauritânia,8104,0.549,mirror
2008,440399,Madeira em bruto,276,Alemanha,2593,0.176,mirror
2008,440710,Madeira serrada,132,Cabo Verde,16209,100.0,mirror
2008,440799,Madeira serrada,620,Portugal,87604,100.0,mirror
2008,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,699,Índia,1445676,62.684,mirror
2008,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,50,Bangladesh,782372,33.923,mirror
2008,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,344,Hong Kong (RAEHK),51003,2.211,mirror
2008,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,490,Taiwan (Prov. China),27253,1.182,mirror
2008,999999,Commodities not specified according to kind,84,Belize,13672,64.394,mirror
2008,999999,Commodities not specified according to kind,724,Espanha,1478,6.959,mirror
2008,999999,Commodities not specified according to kind,458,Malásia,1438,6.773,mirror
2008,999999,Commodities not specified according to kind,344,Hong Kong (RAEHK),1394,6.566,mirror
2008,999999,Commodities not specified according to kind,716,Zimbabué,1364,6.426,mirror
2008,999999,Commodities not specified according to kind,842,EUA,1056,4.974,mirror
2008,999999,Commodities not specified according to kind,100,Bulgária,830,3.909,mirror
2009,030379,Peixe congelado,768,Togo,7922974,97.98,mirror
2009,030379,Peixe congelado,288,Gana,163314,2.02,mirror
2009,080131,"Cocos, castanhas de caju e nozes",699,Índia,85492718,92.74,mirror
2009,080131,"Cocos, castanhas de caju e nozes",704,Vietname,6690643,7.258,mirror
2009,080131,"Cocos, castanhas de caju e nozes",620,Portugal,2217,0.002,mirror
2009,080132,"Cocos, castanhas de caju e nozes",804,Ucrânia,95229,94.953,mirror
2009,080132,"Cocos, castanhas de caju e nozes",380,Itália,5062,5.047,mirror
2009,440349,Madeira em bruto,132,Cabo Verde,120837,72.469,mirror
2009,440349,Madeira em bruto,156,China,28224,16.927,mirror
2009,440349,Madeira em bruto,699,Índia,17485,10.486,mirror
2009,440349,Madeira em bruto,478,Mauritânia,198,0.119,mirror
2009,440399,Madeira em bruto,156,China,1564913,100.0,mirror
2009,440710,Madeira serrada,132,Cabo Verde,15460,100.0,mirror
2009,440799,Madeira serrada,620,Portugal,31097,72.156,mirror
2009,440799,Madeira serrada,156,China,12000,27.844,mirror
2009,710812,Ouro,380,Itália,263894,91.037,mirror
2009,710812,Ouro,124,Canadá,25983,8.963,mirror
2009,710813,Ouro,56,Bélgica,192416,100.0,mirror
2009,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,699,Índia,189338,59.973,mirror
2009,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,344,Hong Kong (RAEHK),69224,21.927,mirror
2009,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,702,Singapura,32237,10.211,mirror
2009,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,724,Espanha,24905,7.889,mirror
2009,999999,Commodities not specified according to kind,100,Bulgária,81136,90.202,mirror
2009,999999,Commodities not specified according to kind,724,Espanha,8717,9.691,mirror
2009,999999,Commodities not specified according to kind,458,Malásia,53,0.059,mirror
2009,999999,Commodities not specified according to kind,704,Vietname,43,0.048,mirror
2010,030379,Peixe congelado,768,Togo,8574006,86.77,mirror
2010,030379,Peixe congelado,384,Costa do Marfim,967638,9.793,mirror
2010,030379,Peixe congelado,288,Gana,160815,1.627,mirror
2010,030379,Peixe congelado,120,Camarões,154417,1.563,mirror
2010,030379,Peixe congelado,410,Coreia do Sul,24463,0.248,mirror
2010,080131,"Cocos, castanhas de caju e nozes",699,Índia,59628450,90.748,mirror
2010,080131,"Cocos, castanhas de caju e nozes",704,Vietname,6077910,9.25,mirror
2010,080131,"Cocos, castanhas de caju e nozes",620,Portugal,1158,0.002,mirror
2010,080132,"Cocos, castanhas de caju e nozes",704,Vietname,240720,96.393,mirror
2010,080132,"Cocos, castanhas de caju e nozes",380,Itália,8979,3.596,mirror
2010,080132,"Cocos, castanhas de caju e nozes",40,Áustria,29,0.012,mirror
2010,270900,Petróleo bruto,699,Índia,71021409,100.0,mirror
2010,400122,"Rubber; technically specified natural rubber (TSNR), in primary forms or in plates, sheets or strip (excluding latex and smoked sheets)",724,Espanha,6405085,100.0,mirror
2010,440349,Madeira em bruto,132,Cabo Verde,49179,100.0,mirror
2010,440399,Madeira em bruto,156,China,3852335,100.0,mirror
2010,440710,Madeira serrada,132,Cabo Verde,103646,74.792,mirror
2010,440710,Madeira serrada,682,Arábia Saudita,34933,25.208,mirror
2010,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,704,Vietname,1029760,50.714,mirror
2010,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,699,Índia,925676,45.588,mirror
2010,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,458,Malásia,35125,1.73,mirror
2010,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,360,Indonésia,29775,1.466,mirror
2010,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,344,Hong Kong (RAEHK),10170,0.501,mirror
2010,999999,Commodities not specified according to kind,376,Israel,52000,75.312,mirror
2010,999999,Commodities not specified according to kind,484,México,10308,14.929,mirror
2010,999999,Commodities not specified according to kind,170,Colômbia,4096,5.932,mirror
2010,999999,Commodities not specified according to kind,842,EUA,2372,3.435,mirror
2010,999999,Commodities not specified according to kind,704,Vietname,270,0.391,mirror
2011,030379,Peixe congelado,768,Togo,9376130,85.963,mirror
2011,030379,Peixe congelado,384,Costa do Marfim,1531082,14.037,mirror
2011,080131,"Cocos, castanhas de caju e nozes",699,Índia,214984266,80.515,mirror
2011,080131,"Cocos, castanhas de caju e nozes",704,Vietname,38954986,14.589,mirror
2011,080131,"Cocos, castanhas de caju e nozes",76,Brasil,13070745,4.895,mirror
2011,080131,"Cocos, castanhas de caju e nozes",620,Portugal,1963,0.001,mirror
2011,080132,"Cocos, castanhas de caju e nozes",504,Marrocos,290392,100.0,mirror
2011,260300,Minério de cobre,699,Índia,21114355,100.0,mirror
2011,270900,Petróleo bruto,699,Índia,44401614,100.0,mirror
2011,400122,"Rubber; technically specified natural rubber (TSNR), in primary forms or in plates, sheets or strip (excluding latex and smoked sheets)",724,Espanha,4325681,100.0,mirror
2011,440349,Madeira em bruto,699,Índia,80881,37.802,mirror
2011,440349,Madeira em bruto,132,Cabo Verde,70046,32.738,mirror
2011,440349,Madeira em bruto,156,China,63033,29.46,mirror
2011,440399,Madeira em bruto,156,China,3910746,97.053,mirror
2011,440399,Madeira em bruto,699,Índia,93591,2.323,mirror
2011,440399,Madeira em bruto,704,Vietname,25162,0.624,mirror
2011,440710,Madeira serrada,132,Cabo Verde,29784,100.0,mirror
2011,440799,Madeira serrada,156,China,61102,90.1,mirror
2011,440799,Madeira serrada,440,Lituânia,6714,9.9,mirror
2011,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,704,Vietname,1698423,52.818,mirror
2011,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,699,Índia,1359195,42.268,mirror
2011,720449,Ferrous waste and scrap; n.e.c. in heading no. 7204,360,Indonésia,98833,3.074,mirror
