year,hs6,description_pt,partner_code,partner,value,share_pct,basis
2003,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",504,Marrocos,76404584,20.911,direct
2003,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",710,África do Sul,5910904,1.618,direct
2003,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",724,Espanha,1201686,0.329,direct
2003,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",804,Ucrânia,1193131,0.327,direct
2003,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",796,Turks and Caicos Isds,898706,0.246,direct
2003,310540,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",136,Cayman Isds,469770,0.129,direct
2003,740311,Cobre refinado,152,Chile,198950333,74.532,direct
2003,740311,Cobre refinado,604,Peru,59326812,22.225,direct
2003,740311,Cobre refinado,757,Suíça,8654422,3.242,direct
2003,740311,Cobre refinado,842,EUA,1543,0.001,direct
2003,841112,Turbo-jets; of a thrust exceeding 25kN,842,EUA,398407191,99.825,direct
2003,841112,Turbo-jets; of a thrust exceeding 25kN,124,Canadá,698355,0.175,direct
2003,841191,Turbines; parts of turbo-jets and turbo-propellers,842,EUA,87081386,83.011,direct
2003,841191,Turbines; parts of turbo-jets and turbo-propellers,826,Reino Unido,11080086,10.562,direct
2003,841191,Turbines; parts of turbo-jets and turbo-propellers,251,França,3491285,3.328,direct
2003,841191,Turbines; parts of turbo-jets and turbo-propellers,124,Canadá,2601424,2.48,direct
2003,841191,Turbines; parts of turbo-jets and turbo-propellers,702,Singapura,372503,0.355,direct
2003,841191,Turbines; parts of turbo-jets and turbo-propellers,276,Alemanha,84413,0.08,direct
2003,841191,Turbines; parts of turbo-jets and turbo-propellers,380,Itália,57851,0.055,direct
2003,841191,Turbines; parts of turbo-jets and turbo-propellers,579,Noruega,54411,0.052,direct
2003,847330,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",842,EUA,222388143,36.15,direct
2003,847330,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",392,Japão,68660898,11.161,direct
2003,847330,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",156,China,66008876,10.73,direct
2003,847330,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",410,Coreia do Sul,58211828,9.462,direct
2003,847330,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",490,Taiwan (Prov. China),43185075,7.02,direct
2003,847330,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",702,Singapura,34387620,5.59,direct
2003,847330,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",372,Irlanda,24153143,3.926,direct
2003,847330,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",484,México,19654392,3.195,direct
2003,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",156,China,181284919,24.717,direct
2003,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",842,EUA,109955763,14.992,direct
2003,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",410,Coreia do Sul,82551488,11.255,direct
2003,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",392,Japão,61094735,8.33,direct
2003,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",458,Malásia,50837230,6.931,direct
2003,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",702,Singapura,43372058,5.913,direct
2003,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",276,Alemanha,31627205,4.312,direct
2003,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",348,Hungria,25710230,3.505,direct
2003,870323,Automóveis de passageiros,32,Argentina,165662907,39.572,direct
2003,870323,Automóveis de passageiros,276,Alemanha,141424561,33.782,direct
2003,870323,Automóveis de passageiros,251,França,27346717,6.532,direct
2003,870323,Automóveis de passageiros,76,Brasil,25104349,5.997,direct
2003,870323,Automóveis de passageiros,392,Japão,16364672,3.909,direct
2003,870323,Automóveis de passageiros,484,México,14367825,3.432,direct
2003,870323,Automóveis de passageiros,858,Uruguai,8319633,1.987,direct
2003,870323,Automóveis de passageiros,752,Suécia,4493561,1.073,direct
2003,870421,Veículos de mercadorias,32,Argentina,169740807,99.049,direct
2003,870421,Veículos de mercadorias,410,Coreia do Sul,1560892,0.911,direct
2003,870421,Veículos de mercadorias,156,China,68076,0.04,direct
2003,870829,"Vehicles; parts and accessories, of bodies, other than safety seat belts",276,Alemanha,83997628,22.336,direct
2003,870829,"Vehicles; parts and accessories, of bodies, other than safety seat belts",251,França,70634173,18.782,direct
