year,hs6,description_pt,value,share_pct,rank,basis
2024,271019,Gasóleo e combustíveis médios e pesados,815165725,5.295,1,mirror
2024,271012,Gasolinas e destilados leves,456227716,2.963,2,mirror
2024,100630,Arroz semibranqueado ou branqueado,422989419,2.747,3,mirror
2024,271600,Energia elétrica,273890852,1.779,4,mirror
2024,999999,Mercadorias não especificadas,229100384,1.488,5,mirror
2024,300490,Medicamentos,130118845,0.845,6,mirror
2024,100199,"Trigo comum, não para semente",99943163,0.649,7,mirror
2024,271312,Coque de petróleo e betume,94900802,0.616,8,mirror
2024,630900,Vestuário usado,83357116,0.541,9,mirror
2024,721420,Varões de ferro com saliências (betão armado),76610413,0.498,10,mirror
