year,hs6,description_pt,value,share_pct,rank,basis
2008,390760,390760,400789,0.236,10,mirror
2009,271112,Gás natural e outros gases de petróleo,46555527,44.164,1,mirror
2009,271113,Gás natural e outros gases de petróleo,36336408,34.47,2,mirror
2009,090111,Café,7230261,6.859,3,mirror
2009,780199,"Lead; unwrought, unrefined, not containing by weight antimony as the principal other element",3736657,3.545,4,mirror
2009,490199,"Printed matter; books, brochures, leaflets and similar printed matter n.e.c. in item no. 4901.10 or 4901.91",2928749,2.778,5,mirror
2009,271019,Combustíveis refinados,1517296,1.439,6,mirror
2009,100110,100110,1149166,1.09,7,mirror
2009,090121,Café,1109001,1.052,8,mirror
2009,930120,"Military weapons; rocket launchers, flame-throwers, grenade launchers, torpedo tubes and similar projectors",535839,0.508,9,mirror
2009,852560,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating sound recording or reproducing apparatus, incorporating reception apparatus",527830,0.501,10,mirror
2010,270900,Petróleo bruto,23566309,32.769,1,mirror
2010,090111,Café,13820655,19.218,2,mirror
2010,271113,Gás natural e outros gases de petróleo,10149467,14.113,3,mirror
2010,271112,Gás natural e outros gases de petróleo,8404981,11.687,4,mirror
2010,480100,"Newsprint; made of fibres obtained essentially by a chemi-mechanical process or of a weight, per m2, of more than 57g but not more than 65g, in rolls or sheets",1241734,1.727,5,mirror
2010,851770,851770,1169397,1.626,6,mirror
2010,852340,852340,1137657,1.582,7,mirror
2010,090121,Café,1119360,1.556,8,mirror
2010,902610,Instruments and apparatus; for measuring or checking the flow or level of liquids,1107891,1.541,9,mirror
2010,842951,Front-end shovel loaders,1098506,1.527,10,mirror
2011,270900,Petróleo bruto,34536261,22.439,1,mirror
2011,271112,Gás natural e outros gases de petróleo,26784584,17.402,2,mirror
2011,090111,Café,25954750,16.863,3,mirror
2011,271113,Gás natural e outros gases de petróleo,23629130,15.352,4,mirror
2011,999999,Commodities not specified according to kind,21940929,14.255,5,mirror
2011,843143,Boring or sinking machinery; parts for boring or sinking machinery of subheading 8430.41 or 8430.49,10738812,6.977,6,mirror
2011,090121,Café,1433450,0.931,7,mirror
2011,440399,Madeira em bruto,864896,0.562,8,mirror
2011,851762,"Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus",809768,0.526,9,mirror
2011,382490,382490,766947,0.498,10,mirror
2012,270900,Petróleo bruto,604707166,91.311,1,mirror
2012,271113,Gás natural e outros gases de petróleo,17096069,2.582,2,mirror
2012,271112,Gás natural e outros gases de petróleo,13608205,2.055,3,mirror
2012,090111,Café,11901233,1.797,4,mirror
2012,871680,Vehicles; n.e.c. in heading no. 8716,4072473,0.615,5,mirror
2012,999999,Commodities not specified according to kind,1177300,0.178,6,mirror
2012,930621,Ammunition; shotgun cartridges,944790,0.143,7,mirror
2012,121190,"Plants and parts (including seeds and fruits) n.e.c. in heading no. 1211, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered",941612,0.142,8,mirror
2012,271019,Combustíveis refinados,843865,0.127,9,mirror
2012,760200,Aluminium; waste and scrap,517726,0.078,10,mirror
2013,630900,"Clothing; worn, and other worn articles",17173002,32.319,1,direct
2013,090121,Café,8528639,16.051,2,direct
2013,090190,Café,5739668,10.802,3,direct
2013,852910,Reception and transmission apparatus; aerials and aerial reflectors of all kinds and parts suitable for use therewith,4784757,9.005,4,direct
2013,880330,880330,3404113,6.406,5,direct
2013,870323,Automóveis de passageiros,1799983,3.388,6,direct
2013,090111,Café,1173920,2.209,7,direct
2013,491199,Printed matter; n.e.c. in heading no. 4911,802355,1.51,8,direct
2013,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",777915,1.464,9,direct
2013,842641,"Cranes; self-propelled derricks and cranes, on tyres, n.e.c. in heading no. 8426",742561,1.397,10,direct
2013,270900,Petróleo bruto,542665921,62.2,1,mirror
2013,841391,Pumps; parts thereof,304579970,34.911,2,mirror
2013,090111,Café,10385431,1.19,3,mirror
2013,271113,Gás natural e outros gases de petróleo,6359101,0.729,4,mirror
2013,760200,Aluminium; waste and scrap,1057469,0.121,5,mirror
2013,848340,"Gears and gearing; (not toothed wheels, chain sprockets and other transmission elements presented separately); ball or roller screws; gear boxes and other speed changers, including torque converters",760046,0.087,6,mirror
2013,842430,Mechanical appliances; steam or sand blasting machines and similar jet projecting machines,734923,0.084,7,mirror
2013,999999,Commodities not specified according to kind,550806,0.063,8,mirror
2013,121190,"Plants and parts (including seeds and fruits) n.e.c. in heading no. 1211, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered",446525,0.051,9,mirror
2013,850300,Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502,279734,0.032,10,mirror
2014,270900,Petróleo bruto,54076339,41.224,1,mirror
2014,271113,Gás natural e outros gases de petróleo,33332144,25.41,2,mirror
2014,271112,Gás natural e outros gases de petróleo,17913657,13.656,3,mirror
2014,090111,Café,17378978,13.248,4,mirror
2014,999999,Commodities not specified according to kind,2015288,1.536,5,mirror
2014,860900,Containers; (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport,1075597,0.82,6,mirror
2014,090112,Café,803625,0.613,7,mirror
2014,851762,"Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus",777013,0.592,8,mirror
2014,760200,Aluminium; waste and scrap,608268,0.464,9,mirror
2014,850131,"Electric motors and generators; DC, of an output not exceeding 750W",504199,0.384,10,mirror
2015,270900,Petróleo bruto,314638814,92.096,1,mirror
2015,090111,Café,11913017,3.487,2,mirror
2015,271113,Gás natural e outros gases de petróleo,4392423,1.286,3,mirror
2015,999999,Commodities not specified according to kind,2839785,0.831,4,mirror
2015,271112,Gás natural e outros gases de petróleo,2653438,0.777,5,mirror
2015,190220,"Food preparations; pasta, stuffed (with meat or other substances), whether or not cooked or otherwise prepared",720788,0.211,6,mirror
2015,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",617917,0.181,7,mirror
2015,846789,"Tools; for working in the hand, (other than chain saws), hydraulic or with self-contained non-electric motor, (not pneumatic)",303499,0.089,8,mirror
