year,partner_code,partner,value,share_pct,rank,basis
2008,76,Brasil,1166554,0.954,10,mirror
2009,620,Portugal,58384798,56.529,1,direct
2009,24,Angola,15199268,14.716,2,direct
2009,76,Brasil,10710590,10.37,3,direct
2009,392,Japão,4522368,4.379,4,direct
2009,266,Gabão,3107033,3.008,5,direct
2009,56,Bélgica,1955682,1.894,6,direct
2009,899,"Areas, nes",1692604,1.639,7,direct
2009,156,China,1487696,1.44,8,direct
2009,344,Hong Kong (RAEHK),660971,0.64,9,direct
2009,686,Senegal,542162,0.525,10,direct
2009,620,Portugal,49626926,38.73,1,mirror
2009,178,Congo,22034568,17.196,2,mirror
2009,24,Angola,16748231,13.071,3,mirror
2009,76,Brasil,5719680,4.464,4,mirror
2009,458,Malásia,5206807,4.064,5,mirror
2009,842,EUA,4018129,3.136,6,mirror
2009,392,Japão,3829548,2.989,7,mirror
2009,56,Bélgica,2874262,2.243,8,mirror
2009,266,Gabão,2511302,1.96,9,mirror
2009,156,China,2197926,1.715,10,mirror
2010,620,Portugal,69891817,62.319,1,direct
2010,24,Angola,17547393,15.646,2,direct
2010,266,Gabão,5765571,5.141,3,direct
2010,56,Bélgica,3042487,2.713,4,direct
2010,392,Japão,2620362,2.336,5,direct
2010,156,China,2487743,2.218,6,direct
2010,490,Taiwan (Prov. China),1503487,1.341,7,direct
2010,784,Emirados Árabes Unidos,1268230,1.131,8,direct
2010,686,Senegal,1045196,0.932,9,direct
2010,899,"Areas, nes",864581,0.771,10,direct
2010,620,Portugal,56501740,38.149,1,mirror
2010,24,Angola,21182336,14.302,2,mirror
2010,458,Malásia,18331391,12.377,3,mirror
2010,178,Congo,17790602,12.012,4,mirror
2010,410,Coreia do Sul,5102553,3.445,5,mirror
2010,528,Países Baixos,5042646,3.405,6,mirror
2010,56,Bélgica,3067168,2.071,7,mirror
2010,266,Gabão,2967602,2.004,8,mirror
2010,156,China,2054289,1.387,9,mirror
2010,392,Japão,2049951,1.384,10,mirror
2011,620,Portugal,80099882,59.905,1,direct
2011,24,Angola,14679015,10.978,2,direct
2011,842,EUA,5973054,4.467,3,direct
2011,392,Japão,3521985,2.634,4,direct
2011,251,França,3452834,2.582,5,direct
2011,266,Gabão,2854276,2.135,6,direct
2011,531,Curaçao,2633485,1.97,7,direct
2011,56,Bélgica,2475061,1.851,8,direct
2011,156,China,2405847,1.799,9,direct
2011,724,Espanha,1606330,1.201,10,direct
2011,620,Portugal,64776829,39.257,1,mirror
2011,24,Angola,60317711,36.555,2,mirror
2011,842,EUA,6123966,3.711,3,mirror
2011,251,França,4609430,2.794,4,mirror
2011,56,Bélgica,2826618,1.713,5,mirror
2011,392,Japão,1988545,1.205,6,mirror
2011,528,Países Baixos,1984379,1.203,7,mirror
2011,266,Gabão,1827544,1.108,8,mirror
2011,156,China,1792170,1.086,9,mirror
2011,784,Emirados Árabes Unidos,1717459,1.041,10,mirror
2012,620,Portugal,73489842,52.027,1,direct
2012,24,Angola,31739025,22.469,2,direct
2012,56,Bélgica,4866967,3.446,3,direct
2012,724,Espanha,3745493,2.652,4,direct
2012,266,Gabão,3034066,2.148,5,direct
2012,360,Indonésia,2866942,2.03,6,direct
2012,392,Japão,2773995,1.964,7,direct
2012,156,China,2550348,1.806,8,direct
2012,842,EUA,2507855,1.775,9,direct
2012,531,Curaçao,2139053,1.514,10,direct
2012,620,Portugal,59280790,45.554,1,mirror
2012,24,Angola,33021096,25.375,2,mirror
2012,490,Taiwan (Prov. China),4086327,3.14,3,mirror
2012,682,Arábia Saudita,3669605,2.82,4,mirror
2012,156,China,3007612,2.311,5,mirror
2012,251,França,2200084,1.691,6,mirror
2012,392,Japão,2144567,1.648,7,mirror
2012,266,Gabão,2123524,1.632,8,mirror
2012,56,Bélgica,2067152,1.588,9,mirror
2012,784,Emirados Árabes Unidos,1520180,1.168,10,mirror
2013,620,Portugal,90102871,59.242,1,direct
2013,24,Angola,37879171,24.905,2,direct
2013,842,EUA,3185627,2.095,3,direct
2013,56,Bélgica,2943791,1.936,4,direct
2013,156,China,2430132,1.598,5,direct
2013,392,Japão,2155236,1.417,6,direct
2013,266,Gabão,2097084,1.379,7,direct
2013,784,Emirados Árabes Unidos,1256865,0.826,8,direct
2013,251,França,1045853,0.688,9,direct
2013,566,Nigéria,940044,0.618,10,direct
2013,620,Portugal,66833469,49.404,1,mirror
2013,24,Angola,33818776,24.999,2,mirror
2013,156,China,4862029,3.594,3,mirror
2013,682,Arábia Saudita,3292537,2.434,4,mirror
2013,344,Hong Kong (RAEHK),2663705,1.969,5,mirror
2013,842,EUA,1998050,1.477,6,mirror
2013,276,Alemanha,1836305,1.357,7,mirror
2013,56,Bélgica,1791465,1.324,8,mirror
2013,784,Emirados Árabes Unidos,1367333,1.011,9,mirror
2013,392,Japão,1303927,0.964,10,mirror
2014,620,Portugal,104179563,61.385,1,direct
