year,hs6,description_pt,value,share_pct,rank,basis
2007,252329,Cimento,16619186,2.383,3,mirror
2007,721420,Varões de ferro ou aço,14819694,2.125,4,mirror
2007,040221,"Leite e natas, concentrados ou em pó",14773039,2.118,5,mirror
2007,690890,Azulejos e ladrilhos cerâmicos,9899274,1.419,6,mirror
2007,220300,Cerveja,8813594,1.264,7,mirror
2007,020714,Carne de aves,6901803,0.99,8,mirror
2007,870332,Automóveis de passageiros,6876853,0.986,9,mirror
2007,210690,Outras preparações alimentares,5357232,0.768,10,mirror
2008,271019,Combustíveis refinados,72707364,8.822,1,direct
2008,252329,Cimento,35682349,4.33,2,direct
2008,870421,Veículos de mercadorias,19181519,2.327,3,direct
2008,100630,Arroz,17639830,2.14,4,direct
2008,040221,"Leite e natas, concentrados ou em pó",15033793,1.824,5,direct
2008,690890,Azulejos e ladrilhos cerâmicos,13425399,1.629,6,direct
2008,220300,Cerveja,13275966,1.611,7,direct
2008,721499,Varões de ferro ou aço,12963253,1.573,8,direct
2008,150790,Óleo de soja,12823310,1.556,9,direct
2008,721420,Varões de ferro ou aço,12608686,1.53,10,direct
2008,271019,Combustíveis refinados,141847151,16.592,1,mirror
2008,252329,Cimento,27538656,3.221,2,mirror
2008,721420,Varões de ferro ou aço,21874195,2.559,3,mirror
2008,040221,"Leite e natas, concentrados ou em pó",12970848,1.517,4,mirror
2008,220300,Cerveja,10211208,1.194,5,mirror
2008,690890,Azulejos e ladrilhos cerâmicos,9753955,1.141,6,mirror
2008,730890,Estruturas de ferro ou aço,9056887,1.059,7,mirror
2008,020714,Carne de aves,8302902,0.971,8,mirror
2008,870332,Automóveis de passageiros,8302168,0.971,9,mirror
2008,300490,Medicamentos,7458045,0.872,10,mirror
2009,271019,Combustíveis refinados,63950428,9.53,1,direct
2009,100630,Arroz,29137009,4.342,2,direct
2009,252329,Cimento,27152937,4.046,3,direct
2009,870421,Veículos de mercadorias,10853612,1.617,4,direct
2009,220300,Cerveja,10477601,1.561,5,direct
2009,690890,Azulejos e ladrilhos cerâmicos,8730036,1.301,6,direct
2009,040221,"Leite e natas, concentrados ou em pó",8505396,1.268,7,direct
2009,271113,Gás natural e outros gases de petróleo,8456277,1.26,8,direct
2009,300490,Medicamentos,7938678,1.183,9,direct
2009,150790,Óleo de soja,7912699,1.179,10,direct
2009,271019,Combustíveis refinados,84974548,12.646,1,mirror
2009,252329,Cimento,19403189,2.888,2,mirror
2009,100630,Arroz,10510179,1.564,3,mirror
2009,040221,"Leite e natas, concentrados ou em pó",10412216,1.55,4,mirror
2009,220300,Cerveja,9097270,1.354,5,mirror
2009,730890,Estruturas de ferro ou aço,8420914,1.253,6,mirror
2009,020714,Carne de aves,7335814,1.092,7,mirror
2009,300490,Medicamentos,6556673,0.976,8,mirror
2009,721420,Varões de ferro ou aço,6458133,0.961,9,mirror
2009,690890,Azulejos e ladrilhos cerâmicos,5853816,0.871,10,mirror
2010,271019,Combustíveis refinados,69762739,9.547,1,direct
2010,252329,Cimento,26093163,3.571,2,direct
2010,100630,Arroz,24764094,3.389,3,direct
2010,854140,Díodos e células fotovoltaicas,15585536,2.133,4,direct
2010,040221,"Leite e natas, concentrados ou em pó",12234751,1.674,5,direct
2010,220300,Cerveja,10771115,1.474,6,direct
2010,847141,Computadores e unidades,10728445,1.468,7,direct
2010,870421,Veículos de mercadorias,10395741,1.423,8,direct
2010,271113,Gás natural e outros gases de petróleo,9564083,1.309,9,direct
2010,020714,Carne de aves,9343623,1.279,10,direct
2010,271019,Combustíveis refinados,114423720,14.397,1,mirror
2010,252329,Cimento,20083686,2.527,2,mirror
2010,100630,Arroz,15240961,1.918,3,mirror
2010,040221,"Leite e natas, concentrados ou em pó",12498485,1.573,4,mirror
2010,730890,Estruturas de ferro ou aço,9915041,1.248,5,mirror
2010,220300,Cerveja,9032592,1.137,6,mirror
2010,020714,Carne de aves,8622433,1.085,7,mirror
2010,150790,Óleo de soja,7768076,0.977,8,mirror
2010,690890,Azulejos e ladrilhos cerâmicos,7220534,0.909,9,mirror
2010,721420,Varões de ferro ou aço,7134893,0.898,10,mirror
2011,271019,Combustíveis refinados,160049800,16.909,1,direct
2011,252329,Cimento,28503793,3.011,2,direct
2011,100630,Arroz,24715866,2.611,3,direct
2011,850300,Partes de máquinas elétricas,17091797,1.806,4,direct
2011,040221,"Leite e natas, concentrados ou em pó",14888836,1.573,5,direct
2011,840710,Motores de ignição por faísca,14853930,1.569,6,direct
2011,170199,Açúcar de cana ou de beterraba,13958832,1.475,7,direct
2011,870421,Veículos de mercadorias,12394606,1.309,8,direct
2011,220300,Cerveja,12325286,1.302,9,direct
2011,271113,Gás natural e outros gases de petróleo,11722966,1.238,10,direct
2011,271019,Combustíveis refinados,166684477,17.458,1,mirror
2011,252329,Cimento,17838237,1.868,2,mirror
2011,040221,"Leite e natas, concentrados ou em pó",15281221,1.601,3,mirror
2011,721420,Varões de ferro ou aço,13419127,1.405,4,mirror
2011,150790,Óleo de soja,12696339,1.33,5,mirror
2011,100630,Arroz,10748497,1.126,6,mirror
2011,220300,Cerveja,10193183,1.068,7,mirror
2011,170199,Açúcar de cana ou de beterraba,9281393,0.972,8,mirror
2011,020714,Carne de aves,8875539,0.93,9,mirror
2011,300490,Medicamentos,6946717,0.728,10,mirror
2012,271019,Combustíveis refinados,89183480,11.816,1,direct
2012,880240,Helicópteros e aviões,57615688,7.634,2,direct
2012,252329,Cimento,22817998,3.023,3,direct
2012,100630,Arroz,22302940,2.955,4,direct
2012,040221,"Leite e natas, concentrados ou em pó",12362905,1.638,5,direct
2012,271113,Gás natural e outros gases de petróleo,12239348,1.622,6,direct
2012,150790,Óleo de soja,10618996,1.407,7,direct
2012,020714,Carne de aves,10554335,1.398,8,direct
2012,721420,Varões de ferro ou aço,9995325,1.324,9,direct
2012,170199,Açúcar de cana ou de beterraba,8894580,1.178,10,direct
2012,271019,Combustíveis refinados,163113651,22.479,1,mirror
2012,252329,Cimento,14062728,1.938,2,mirror
2012,100630,Arroz,13313375,1.835,3,mirror
2012,721420,Varões de ferro ou aço,10614373,1.463,4,mirror
2012,170199,Açúcar de cana ou de beterraba,10092823,1.391,5,mirror
