year,partner_code,partner,value,share_pct,rank,basis
2008,56,Bélgica,22485768,2.63,9,mirror
2008,392,Japão,15306144,1.79,10,mirror
2009,620,Portugal,283655153,42.272,1,direct
2009,528,Países Baixos,89056488,13.272,2,direct
2009,724,Espanha,60124261,8.96,3,direct
2009,76,Brasil,32304748,4.814,4,direct
2009,276,Alemanha,26834196,3.999,5,direct
2009,380,Itália,24665948,3.676,6,direct
2009,392,Japão,21082555,3.142,7,direct
2009,764,Tailândia,13403426,1.997,8,direct
2009,842,EUA,12453262,1.856,9,direct
2009,156,China,12254665,1.826,10,direct
2009,620,Portugal,310678225,46.237,1,mirror
2009,528,Países Baixos,106953981,15.917,2,mirror
2009,724,Espanha,44082416,6.561,3,mirror
2009,156,China,35405032,5.269,4,mirror
2009,380,Itália,31041235,4.62,5,mirror
2009,76,Brasil,29587584,4.403,6,mirror
2009,56,Bélgica,16883989,2.513,7,mirror
2009,276,Alemanha,12855833,1.913,8,mirror
2009,251,França,11721735,1.744,9,mirror
2009,752,Suécia,8437333,1.256,10,mirror
2010,620,Portugal,332467422,45.496,1,direct
2010,528,Países Baixos,98431417,13.47,2,direct
2010,724,Espanha,49904447,6.829,3,direct
2010,76,Brasil,31905518,4.366,4,direct
2010,156,China,31357861,4.291,5,direct
2010,276,Alemanha,17691016,2.421,6,direct
2010,392,Japão,17128945,2.344,7,direct
2010,826,Reino Unido,15971061,2.186,8,direct
2010,764,Tailândia,15050216,2.06,9,direct
2010,380,Itália,14368070,1.966,10,direct
2010,620,Portugal,347845556,43.767,1,mirror
2010,528,Países Baixos,150874856,18.984,2,mirror
2010,724,Espanha,59941823,7.542,3,mirror
2010,156,China,34335093,4.32,4,mirror
2010,56,Bélgica,28546576,3.592,5,mirror
2010,76,Brasil,27259417,3.43,6,mirror
2010,251,França,18418666,2.317,7,mirror
2010,276,Alemanha,17811774,2.241,8,mirror
2010,380,Itália,16344519,2.057,9,mirror
2010,842,EUA,9975829,1.255,10,mirror
2011,620,Portugal,369662642,39.053,1,direct
2011,528,Países Baixos,147805059,15.615,2,direct
2011,724,Espanha,95112487,10.048,3,direct
2011,76,Brasil,35606426,3.762,4,direct
2011,380,Itália,32742767,3.459,5,direct
2011,470,Malta,30670145,3.24,6,direct
2011,276,Alemanha,27316708,2.886,7,direct
2011,392,Japão,24865668,2.627,8,direct
2011,156,China,24351819,2.573,9,direct
2011,56,Bélgica,21181378,2.238,10,direct
2011,620,Portugal,353205579,36.994,1,mirror
2011,528,Países Baixos,246026175,25.768,2,mirror
2011,724,Espanha,67578149,7.078,3,mirror
2011,156,China,49751685,5.211,4,mirror
2011,380,Itália,49714139,5.207,5,mirror
2011,76,Brasil,32265370,3.379,6,mirror
2011,276,Alemanha,19445732,2.037,7,mirror
2011,56,Bélgica,18596593,1.948,8,mirror
2011,251,França,17757942,1.86,9,mirror
2011,246,Finlândia,12990787,1.361,10,mirror
2012,620,Portugal,300799830,39.854,1,direct
2012,528,Países Baixos,94566632,12.529,2,direct
2012,842,EUA,69940794,9.267,3,direct
2012,724,Espanha,57883972,7.669,4,direct
2012,76,Brasil,30776241,4.078,5,direct
2012,156,China,22704243,3.008,6,direct
2012,470,Malta,17292816,2.291,7,direct
2012,392,Japão,17215175,2.281,8,direct
2012,56,Bélgica,14249654,1.888,9,direct
2012,380,Itália,13842809,1.834,10,direct
2012,620,Portugal,277276920,38.212,1,mirror
2012,528,Países Baixos,157960196,21.769,2,mirror
2012,156,China,57490473,7.923,3,mirror
2012,724,Espanha,51231577,7.06,4,mirror
2012,56,Bélgica,27365222,3.771,5,mirror
2012,76,Brasil,26216748,3.613,6,mirror
2012,470,Malta,17125674,2.36,7,mirror
2012,380,Itália,13559888,1.869,8,mirror
2012,251,França,13270298,1.829,9,mirror
2012,276,Alemanha,9429961,1.3,10,mirror
2013,620,Portugal,292245881,40.242,1,direct
2013,528,Países Baixos,145480147,20.032,2,direct
2013,724,Espanha,57694869,7.944,3,direct
2013,76,Brasil,25538467,3.517,4,direct
2013,156,China,22555442,3.106,5,direct
2013,764,Tailândia,20360838,2.804,6,direct
2013,56,Bélgica,17912283,2.466,7,direct
2013,276,Alemanha,17257965,2.376,8,direct
2013,392,Japão,11977563,1.649,9,direct
2013,251,França,11614935,1.599,10,direct
2013,620,Portugal,268153765,35.421,1,mirror
2013,528,Países Baixos,202937237,26.806,2,mirror
2013,156,China,61996094,8.189,3,mirror
2013,724,Espanha,51392884,6.789,4,mirror
2013,76,Brasil,22115219,2.921,5,mirror
2013,826,Reino Unido,20751422,2.741,6,mirror
2013,56,Bélgica,17245115,2.278,7,mirror
2013,276,Alemanha,13889601,1.835,8,mirror
2013,251,França,12475568,1.648,9,mirror
