year,hs6,description_pt,value,share_pct,rank,basis
2007,843143,Partes de máquinas de terraplanagem,4492104,0.011,10,mirror
2008,270900,Petróleo bruto,62786729939,95.46,1,direct
2008,710221,Diamantes,1238479371,1.883,2,direct
2008,271019,Combustíveis refinados,784056215,1.192,3,direct
2008,890520,Plataformas e dragas,384566425,0.585,4,direct
2008,270300,Turfa,111363988,0.169,5,direct
2008,843143,Partes de máquinas de terraplanagem,99307912,0.151,6,direct
2008,890510,Plataformas e dragas,91562193,0.139,7,direct
2008,030229,Peixe fresco ou refrigerado,45370005,0.069,8,direct
2008,890590,Plataformas e dragas,10271225,0.016,9,direct
2008,731100,Recipientes para gás comprimido,9400384,0.014,10,direct
2008,270900,Petróleo bruto,65415688359,96.556,1,mirror
2008,271019,Combustíveis refinados,354839645,0.524,2,mirror
2008,890190,Navios,246317378,0.364,3,mirror
2008,271112,Gás natural e outros gases de petróleo,159593424,0.236,4,mirror
2008,271011,Combustíveis refinados,123192262,0.182,5,mirror
2008,271113,Gás natural e outros gases de petróleo,48538420,0.072,6,mirror
2008,251611,Granito,30267957,0.045,7,mirror
2008,710221,Diamantes,23401531,0.035,8,mirror
2008,999999,Mercadorias não especificadas,17075401,0.025,9,mirror
2008,890400,Rebocadores,15805531,0.023,10,mirror
2009,270900,Petróleo bruto,39262457163,96.612,1,direct
2009,710221,Diamantes,813613812,2.002,2,direct
2009,270740,Produtos da destilação do alcatrão,530171435,1.305,3,direct
2009,030219,Peixe fresco ou refrigerado,32169994,0.079,4,direct
2009,090111,Café,810420,0.002,5,direct
2009,440310,Madeira em bruto,188908,0.0,6,direct
2009,270900,Petróleo bruto,37663603855,94.308,1,mirror
2009,890520,Plataformas e dragas,336726680,0.843,2,mirror
2009,271019,Combustíveis refinados,290429924,0.727,3,mirror
2009,890190,Navios,268921727,0.673,4,mirror
2009,271112,Gás natural e outros gases de petróleo,161744150,0.405,5,mirror
2009,271113,Gás natural e outros gases de petróleo,67130929,0.168,6,mirror
2009,271011,Combustíveis refinados,64519078,0.162,7,mirror
2009,890590,Plataformas e dragas,46198180,0.116,8,mirror
2009,251611,Granito,29186331,0.073,9,mirror
2009,999999,Mercadorias não especificadas,10364177,0.026,10,mirror
2010,270900,Petróleo bruto,50788866848,96.535,1,direct
2010,710221,Diamantes,1072039839,2.038,2,direct
2010,270740,Produtos da destilação do alcatrão,722363805,1.373,3,direct
2010,030219,Peixe fresco ou refrigerado,28075125,0.053,4,direct
2010,090111,Café,569625,0.001,5,direct
2010,440310,Madeira em bruto,199519,0.0,6,direct
2010,270900,Petróleo bruto,51232258920,95.831,1,mirror
2010,271019,Combustíveis refinados,323441194,0.605,2,mirror
2010,890520,Plataformas e dragas,321712229,0.602,3,mirror
2010,890190,Navios,257843942,0.482,4,mirror
2010,271112,Gás natural e outros gases de petróleo,236513064,0.442,5,mirror
2010,271113,Gás natural e outros gases de petróleo,89582996,0.168,6,mirror
2010,271011,Combustíveis refinados,74889136,0.14,7,mirror
2010,890590,Plataformas e dragas,43553372,0.081,8,mirror
2010,251611,Granito,28355286,0.053,9,mirror
2010,843143,Partes de máquinas de terraplanagem,12811348,0.024,10,mirror
2011,270900,Petróleo bruto,64140141220,96.557,1,direct
2011,710221,Diamantes,1209184374,1.82,2,direct
2011,270740,Produtos da destilação do alcatrão,1052354330,1.584,3,direct
2011,030219,Peixe fresco ou refrigerado,24749315,0.037,4,direct
2011,090111,Café,960981,0.001,5,direct
2011,270900,Petróleo bruto,63112713149,95.325,1,mirror
2011,890190,Navios,750305508,1.133,2,mirror
2011,271019,Combustíveis refinados,573755495,0.867,3,mirror
2011,271112,Gás natural e outros gases de petróleo,254329874,0.384,4,mirror
2011,271011,Combustíveis refinados,194845298,0.294,5,mirror
2011,271113,Gás natural e outros gases de petróleo,68774504,0.104,6,mirror
2011,890520,Plataformas e dragas,56769094,0.086,7,mirror
2011,251611,Granito,29949933,0.045,8,mirror
2011,890400,Rebocadores,26674807,0.04,9,mirror
2011,843143,Partes de máquinas de terraplanagem,17476528,0.026,10,mirror
2012,270900,Petróleo bruto,68863266749,97.178,1,direct
2012,710221,Diamantes,1110222942,1.567,2,direct
2012,270740,Produtos da destilação do alcatrão,844858002,1.192,3,direct
2012,030219,Peixe fresco ou refrigerado,43681174,0.062,4,direct
2012,090111,Café,1047546,0.001,5,direct
2012,270900,Petróleo bruto,70071287724,92.823,1,mirror
2012,890190,Navios,909481828,1.205,2,mirror
